TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup,AmountGroup,Cluster,PCA1,PCA2
TX000607,AC00225,-0.4194887233260632,2023-11-09 17:02:41,1,11,D000367,16.51.235.240,M090,0,-0.9935525520109589,3,-1.2529453261535526,-0.2067936485059295,-0.8721815944988198,2024-11-04 08:09:45,18-29,100-300,2,-10.029283659411307,1.9621693340251667
TX000608,AC00150,-0.908066320947079,2023-07-04 16:25:35,1,28,D000008,4.101.189.38,M022,2,-1.105983752797117,3,0.9057447063407987,4.772110297630446,-0.9151977127159786,2024-11-04 08:07:01,18-29,0-100,1,6.9632919966136875,1.877227175209638
TX000609,AC00413,-0.6021957093798377,2023-09-08 18:24:14,1,9,D000542,40.198.240.246,M032,2,0.8615622609606484,0,-0.009196764385283997,-0.2067936485059295,2.0972253791805873,2024-11-04 08:11:30,60-69,100-300,2,-12.035376696583793,-2.6338845853221318
TX000610,AC00479,-0.827281945714602,2023-09-13 18:49:55,1,12,D000431,11.167.243.171,M049,0,-0.8249057508317219,0,-0.2522280925468997,-0.2067936485059295,0.9551816698276658,2024-11-04 08:09:30,30-39,0-100,2,-9.030713512368614,-1.2786751665523588
TX000611,AC00078,0.43546211803376084,2023-01-30 17:37:14,0,24,D000066,56.116.189.0,M032,2,0.6366998593883324,2,0.8342649039403235,-0.2067936485059295,0.28859977903309664,2024-11-04 08:08:25,50-59,300-600,0,2.9654576234540286,-0.07657596402567746
TX000612,AC00242,-0.8990902792545815,2023-10-25 17:50:23,1,6,D000075,195.237.152.198,M029,1,-0.7124745500455638,1,0.14805880089576146,-0.2067936485059295,0.857624282807062,2024-11-04 08:10:34,30-39,0-100,2,-15.031967014307336,-0.5672135984117804
TX000613,AC00149,-0.8971374762909465,2023-06-12 16:48:03,1,24,D000693,205.69.66.135,M028,1,1.1426402629260435,0,-0.46666749974832533,-0.2067936485059295,1.0150509170334032,2024-11-04 08:11:09,60-69,0-100,0,2.9646525267211636,-2.1538355779194847
TX000614,AC00084,-1.0077620511958103,2023-01-19 17:24:30,1,13,D000389,45.64.74.86,M004,0,1.8734430680360705,2,-0.16645232966632947,-0.2067936485059295,0.6274161303288122,2024-11-04 08:12:20,70-80,0-100,2,-8.038764410223257,-0.8270435463056439
TX000615,AC00466,3.578960993969271,2023-04-28 18:11:55,0,13,D000643,28.149.72.129,M032,1,-1.330846154369433,3,1.649134651305741,-0.2067936485059295,-1.1333550959493905,2024-11-04 08:08:00,18-29,1000-2000,2,-8.027750639590064,2.4054961931367753
TX000616,AC00359,-0.543234763758509,2023-08-30 18:00:09,0,20,D000359,147.125.143.41,M076,2,0.2994062570298583,1,-0.5524432626288956,-0.2067936485059295,-0.7275928755084154,2024-11-04 08:11:29,50-59,100-300,0,-1.0314843205007875,-0.08669380726769449
TX000617,AC00023,-0.14619908752052058,2023-09-18 16:04:06,0,35,D000088,198.24.183.157,M064,0,-0.9373369516178799,1,0.7056012596194681,-0.2067936485059295,-0.5956625922120037,2024-11-04 08:07:18,18-29,100-300,1,13.969759991392696,0.36048287034803383
TX000618,AC00366,-0.6251839688289437,2023-05-05 17:34:22,1,0,D000632,190.164.160.79,M011,2,-0.9373369516178799,1,0.2767224452166169,-0.2067936485059295,1.2037095555515254,2024-11-04 08:10:18,18-29,100-300,2,-21.03133570227616,-0.6570142158892786
TX000619,AC00170,-0.4333296425770897,2023-05-15 16:52:24,1,37,D000172,55.154.161.250,M084,0,0.6929154597814113,2,0.7341931805796582,-0.2067936485059295,0.3101886039355509,2024-11-04 08:08:40,50-59,100-300,1,15.963514623767079,-0.1503768062207842
TX000620,AC00130,-0.44213438576400527,2023-02-02 16:13:13,1,28,D000467,119.105.89.125,M064,0,1.4237182648914386,0,0.319610326656902,1.4528410002061958,2.1259856937804487,2024-11-04 08:08:14,70-80,100-300,1,6.960969763436562,-2.9346141741429306
TX000621,AC00183,0.42196379579389826,2023-02-23 16:04:35,1,24,D000329,76.0.164.168,M054,1,0.35562185742293734,2,-0.6239230650293708,-0.2067936485059295,0.3762011794626993,2024-11-04 08:08:38,50-59,300-600,0,2.967219359366542,-0.003031072045843519
TX000622,AC00219,0.3798243634207232,2023-03-01 16:17:46,1,33,D000669,201.95.180.152,M058,1,1.0864246625329645,2,-1.3101291680739329,-0.2067936485059295,-0.5060074330238659,2024-11-04 08:08:20,60-69,300-600,1,11.966750178706892,0.18770645046666457
TX000623,AC00354,2.962868788793005,2023-08-23 16:35:42,0,11,D000153,62.152.134.92,M009,2,-0.8249057508317219,0,-1.0670978399123172,-0.2067936485059295,1.3442907527696573,2024-11-04 08:09:09,30-39,1000-2000,2,-10.025255919508762,-1.3617133577631655
TX000624,AC00290,0.1527168047200912,2023-12-14 16:09:42,0,27,D000532,91.204.200.167,M033,1,-1.330846154369433,3,1.8206861770668814,-0.2067936485059295,-1.1928910240058024,2024-11-04 08:08:32,18-29,300-600,0,5.968818522585131,2.2895436985298314
TX000625,AC00425,0.9699477151507562,2023-09-20 16:37:48,1,30,D000203,115.30.82.168,M046,0,0.4680530582090954,1,-0.35229981590756504,-0.2067936485059295,0.14248035594925212,2024-11-04 08:10:54,50-59,300-600,1,8.967602934900789,-0.5982370537107677
TX000626,AC00370,1.7950240971370768,2023-08-22 18:11:16,0,1,D000142,19.111.192.175,M044,1,1.9296586684291497,2,-1.1957614842331725,-0.2067936485059295,-0.2753685296449495,2024-11-04 08:11:57,70-80,600-1000,2,-20.033425728072743,-0.21621500368522373
TX000627,AC00454,-0.15116674418239892,2023-06-14 17:07:08,1,1,D000388,81.248.235.147,M077,1,-1.387061754762512,3,1.692022532746026,-0.2067936485059295,-1.2547653140944044,2024-11-04 08:08:12,18-29,100-300,2,-20.031707023515867,2.3692511740202162
TX000628,AC00403,-0.9414010101333387,2023-05-29 17:53:03,1,27,D000065,81.102.230.41,M083,2,0.9739934617468065,2,-0.6382190255094659,-0.2067936485059295,-0.3793538482606191,2024-11-04 08:07:59,60-69,0-100,0,5.96500466137838,0.11427991056274456
TX000629,AC00358,-0.10628653571991167,2023-07-03 17:56:59,0,4,D000058,140.94.123.72,M026,2,-0.31896534729401077,1,-0.33800385542746997,-0.2067936485059295,0.5297664395437797,2024-11-04 08:07:10,30-39,100-300,2,-17.03045211837209,-0.5183115500667386
TX000630,AC00296,0.2638552751417009,2023-08-29 18:30:36,0,23,D000056,34.125.226.63,M079,2,1.7047962668568335,2,-1.1814655237530776,-0.2067936485059295,-0.9549831991781382,2024-11-04 08:11:24,70-80,300-600,0,1.9661276102651826,0.18469878242407267
TX000631,AC00393,0.14305556900526573,2023-02-03 16:08:47,0,4,D000099,197.23.128.119,M084,0,1.8734430680360705,2,-0.7096988279099411,-0.2067936485059295,-0.02861492739288304,2024-11-04 08:08:17,70-80,300-600,2,-17.03578967472606,-0.40141201828329665
TX000632,AC00223,1.7567217512889395,2023-01-17 16:59:03,1,8,D000393,139.23.212.102,M081,0,-1.387061754762512,3,-0.7525867093502262,-0.2067936485059295,1.0576003884415066,2024-11-04 08:07:19,18-29,600-1000,2,-13.028063030397858,1.105454179745512
TX000633,AC00487,-0.9858701021824291,2023-07-24 17:04:17,1,22,D000054,210.98.198.143,M004,0,-1.162199353190196,3,-0.4809634602284204,-0.2067936485059295,-1.1404342818823685,2024-11-04 08:09:03,18-29,0-100,0,0.9696377023334399,2.154453982215589
TX000634,AC00215,-0.5550886203447842,2023-06-14 17:17:34,0,4,D000225,147.119.62.178,M073,1,0.35562185742293734,0,-0.052084645825569126,-0.2067936485059295,1.5992491340820387,2024-11-04 08:11:44,50-59,100-300,2,-17.033112039050597,-2.1332077266853227
TX000635,AC00275,0.14545374808341385,2023-10-27 17:26:53,1,11,D000196,163.58.140.206,M038,0,-0.09410294572169475,1,-1.1814655237530776,-0.2067936485059295,0.543527392424002,2024-11-04 08:07:43,40-49,300-600,2,-10.030719054694586,-0.608324683065177
TX000636,AC00482,-0.04845616023542429,2023-10-17 17:24:47,1,7,D000399,128.16.32.183,M039,1,-0.9935525520109589,1,0.10517091945547634,-0.2067936485059295,-0.7858109109282644,2024-11-04 08:08:51,18-29,100-300,2,-14.029502159087489,0.5299406757949885
TX000637,AC00357,-0.673558666805304,2023-05-29 16:20:29,1,27,D000466,109.105.179.186,M078,0,1.3112870641052805,0,-0.08067656678575921,-0.2067936485059295,0.9617454930759181,2024-11-04 08:09:12,60-69,100-300,0,5.963757346239635,-2.1858294549782817
TX000638,AC00026,-0.708195224633987,2023-02-20 16:48:49,1,0,D000449,196.244.194.198,M071,1,-1.49949295554867,3,0.8056729829801335,-0.2067936485059295,-0.3091747833669045,2024-11-04 08:07:13,18-29,0-100,2,-21.031235990751703,1.8496388497557066
TX000639,AC00416,1.224976930261256,2023-01-02 16:22:54,1,39,D000626,11.167.243.171,M083,0,-1.0497681524040379,1,2.0637175052284973,-0.2067936485059295,0.12131202597363885,2024-11-04 08:07:15,18-29,600-1000,1,17.968248177568523,0.052994951085817865
TX000640,AC00058,0.07864733090642902,2023-05-01 17:11:47,1,25,D000549,199.6.127.153,M041,2,0.2994062570298583,1,-0.02349272486537904,-0.2067936485059295,-1.1988087209030547,2024-11-04 08:08:14,50-59,300-600,0,3.9678471640500277,0.2115354374750773
TX000641,AC00170,-0.877335369045666,2023-10-04 16:47:33,1,31,D000688,16.51.235.240,M084,2,-0.9373369516178799,3,-1.0242099584720321,-0.2067936485059295,-1.1550028927013407,2024-11-04 08:11:54,18-29,0-100,1,9.970199933553246,2.0600688098654656
TX000642,AC00262,-0.7744877462942258,2023-10-30 16:49:25,0,17,D000420,11.188.75.155,M030,1,1.3112870641052805,2,-1.1528736027928874,-0.2067936485059295,-0.6975531281738365,2024-11-04 08:12:00,60-69,0-100,0,-4.034150210664237,0.16762742447678325
TX000643,AC00032,0.5808260298706566,2023-09-28 17:18:26,0,18,D000025,162.151.179.167,M096,1,0.5242686586021743,2,-1.0670978399123172,-0.2067936485059295,-0.3075415195352104,2024-11-04 08:06:58,50-59,300-600,0,-3.031279344946231,0.32554964504238004
TX000644,AC00131,-0.2130740240997382,2023-09-26 17:02:25,1,11,D000141,73.108.76.238,M038,1,-0.9373369516178799,3,-0.7096988279099411,-0.2067936485059295,-1.1014769653066097,2024-11-04 08:10:13,18-29,100-300,2,-10.029701654632492,2.07777227001195
TX000645,AC00176,-0.4737218301933283,2023-01-16 18:57:13,1,39,D000446,37.227.215.145,M033,1,-1.49949295554867,3,-0.2808200135070898,-0.2067936485059295,-1.2332457170152715,2024-11-04 08:10:32,18-29,100-300,1,17.97078981982064,2.3509507262678886
TX000646,AC00139,-0.845405327605179,2023-12-18 16:06:14,0,30,D000421,190.164.160.79,M076,2,-0.8249057508317219,0,-1.0242099584720321,-0.2067936485059295,1.1381867027745398,2024-11-04 08:10:06,30-39,0-100,1,8.97119532605825,-1.413596337825251
TX000647,AC00056,-0.824643948728639,2023-02-03 18:03:56,0,15,D000120,31.127.129.152,M062,1,0.8053466605675694,1,-0.9098422746312717,-0.2067936485059295,-0.533216531582636,2024-11-04 08:09:52,50-59,0-100,0,-6.032752216950801,-0.4153653028689144
TX000648,AC00276,-0.950274272722487,2023-03-10 18:26:19,1,17,D000123,170.225.23.251,M003,0,-0.09410294572169475,1,0.2624264847365218,-0.2067936485059295,0.10282050516645352,2024-11-04 08:06:32,40-49,0-100,0,-4.0335127797551,-0.40270507631661867
TX000649,AC00447,-0.8468784947531842,2023-03-27 17:02:44,1,35,D000565,44.197.126.59,M079,1,-0.4876121484732478,0,-0.5095553811886104,-0.2067936485059295,-0.8813196671772459,2024-11-04 08:07:17,30-39,0-100,1,13.969844991121764,-0.38790896246102635
TX000650,AC00143,-0.7664367165318712,2023-05-08 17:42:36,1,20,D000405,134.140.85.231,M009,1,0.4680530582090954,2,0.1623547613758565,-0.2067936485059295,-0.2714635676109307,2024-11-04 08:08:11,50-59,0-100,0,-1.0348571433752554,0.2804577992244892
TX000651,AC00139,-0.6097671033265626,2023-03-14 16:21:01,1,36,D000102,99.205.173.118,M017,0,-0.6562589496524849,0,-0.9527301560715568,-0.2067936485059295,1.227034204023928,2024-11-04 08:07:28,30-39,100-300,1,14.969749129588823,-1.5220678459337158
TX000652,AC00208,3.2322528186712773,2023-11-21 16:26:41,1,24,D000105,156.96.135.18,M089,1,-1.49949295554867,3,0.13376284041566644,-0.2067936485059295,-1.117276292984629,2024-11-04 08:11:48,18-29,1000-2000,0,2.9736389390240454,2.447100411487553
TX000653,AC00426,-0.6201477927648326,2023-08-31 16:38:18,1,33,D000646,20.147.6.179,M038,1,-0.09410294572169475,1,1.8206861770668814,-0.2067936485059295,-0.6393479127212693,2024-11-04 08:06:50,40-49,100-300,1,11.965116597420742,0.021667620302128876
TX000654,AC00423,5.555266112570064,2023-06-27 17:48:25,1,32,D000191,207.157.126.125,M033,0,-0.8249057508317219,0,0.5912335757787078,-0.2067936485059295,1.5322263451330893,2024-11-04 08:10:27,30-39,1000-2000,1,10.97354693121915,-1.3764262300356958
TX000655,AC00381,0.32329585657865906,2023-06-19 16:21:58,1,26,D000452,121.67.144.20,M032,0,1.0864246625329645,2,-0.5810351835890857,-0.2067936485059295,-0.7538507324948805,2024-11-04 08:06:47,60-69,300-600,0,4.965709039577366,0.3376446419833963
TX000656,AC00458,-0.4842052987349475,2023-01-02 17:49:44,0,41,D000134,51.196.87.214,M059,1,0.07454385545754227,1,0.5769376152986128,-0.2067936485059295,0.7024821667503273,2024-11-04 08:09:29,40-49,100-300,1,19.966487885294217,-0.8322990623787052
TX000657,AC00014,0.44334184929053344,2023-07-31 17:04:29,0,28,D000629,183.39.94.209,M065,1,0.2431906566367793,1,0.6198254967388979,-0.2067936485059295,0.8049265252987312,2024-11-04 08:07:30,40-49,300-600,1,6.966873297542364,-0.9119026654548319
TX000658,AC00071,0.5004870307526929,2023-04-25 18:58:32,1,40,D000400,16.94.155.46,M012,0,-1.49949295554867,3,0.24813052425642676,-0.2067936485059295,-1.0871724458136414,2024-11-04 08:10:26,18-29,300-600,1,18.970707119623075,2.3067511543659904
TX000659,AC00054,-0.6709206698193411,2023-02-20 17:27:24,1,30,D000374,78.69.172.205,M071,1,-0.7686901504386429,0,-1.338721089034123,-0.2067936485059295,0.23818141170745974,2024-11-04 08:11:08,30-39,100-300,1,8.971256647591897,-0.9038291657093607
TX000660,AC00182,-0.7880545879363211,2023-08-17 16:44:38,1,5,D000498,165.35.58.173,M093,1,-0.4313965480801688,1,-0.18074829014642452,-0.2067936485059295,-0.6020725758528749,2024-11-04 08:11:15,30-39,0-100,2,-16.031284663641525,0.1610017310581353
TX000661,AC00257,0.09831239934724408,2023-12-06 17:10:35,1,10,D000184,6.44.165.160,M025,2,0.6366998593883324,1,0.8485608644204186,-0.2067936485059295,0.7838017832118761,2024-11-04 08:10:44,50-59,300-600,2,-11.03522137220113,-1.0550119326793403
TX000662,AC00006,-0.4763255674781749,2023-02-28 17:28:13,1,34,D000027,218.238.171.184,M087,0,-0.6562589496524849,0,-0.2808200135070898,-0.2067936485059295,0.07356277583606093,2024-11-04 08:10:48,30-39,100-300,1,12.969601189503226,-0.8496720732955452
TX000663,AC00424,-0.8276245427257659,2023-06-19 17:50:29,1,22,D000455,81.248.235.147,M003,2,-0.9935525520109589,3,0.319610326656902,-0.2067936485059295,-0.401593927500986,2024-11-04 08:07:58,18-29,0-100,0,0.9681488775489626,1.66196797503111
TX000664,AC00131,-0.03190872459620194,2023-01-17 17:11:24,1,32,D000127,191.25.177.160,M087,2,-0.9935525520109589,3,-1.1957614842331725,-0.2067936485059295,-1.2700672270418922,2024-11-04 08:06:33,18-29,100-300,1,10.971414681323122,2.1823545383585596
TX000665,AC00133,-0.1778893110531929,2023-01-02 18:35:07,0,32,D000097,3.77.114.6,M088,1,-1.162199353190196,3,-0.18074829014642452,-0.2067936485059295,-1.1184275260465295,2024-11-04 08:07:45,18-29,100-300,1,10.97079755726826,2.1559034018795495
TX000666,AC00393,-0.4981832567904397,2023-08-07 16:57:22,0,20,D000637,40.244.94.218,M093,2,-0.31896534729401077,1,0.8056729829801335,4.772110297630446,-0.6806025674339166,2024-11-04 08:10:50,30-39,100-300,0,-1.0363124991070691,0.029300535264275673
TX000667,AC00361,-0.6277877061137903,2023-11-27 16:16:19,0,12,D000264,193.221.15.59,M025,1,-0.20653414650785276,1,-1.4102008914345983,-0.2067936485059295,-1.1910218727761244,2024-11-04 08:10:13,40-49,100-300,2,-9.028958283323202,0.39764993457432873
TX000668,AC00092,0.25926447519210283,2023-07-18 18:03:03,0,24,D000090,35.67.21.23,M053,2,0.9177778613537274,0,-0.5810351835890857,-0.2067936485059295,0.8531193463042578,2024-11-04 08:06:36,60-69,300-600,0,2.9674291526255416,-1.928744606969555
TX000669,AC00049,0.7092999090571659,2023-11-13 17:07:10,1,32,D000129,77.21.150.75,M068,2,0.8615622609606484,1,0.6913052991393731,-0.2067936485059295,-0.33540700041880595,2024-11-04 08:07:50,60-69,300-600,1,10.965503843884868,-0.5024718368390944
TX000670,AC00023,-0.5871214408886205,2023-05-04 16:25:15,1,1,D000094,9.230.41.239,M081,0,0.07454385545754227,1,-0.6096271045492758,4.772110297630446,0.26129837670989775,2024-11-04 08:07:41,40-49,100-300,2,-20.036900368330702,-0.6539063177893729
TX000671,AC00323,1.7902619986818973,2023-12-18 16:33:01,1,18,D000281,13.188.62.74,M093,1,0.1307594558506213,0,0.8771527853806086,-0.2067936485059295,0.9457718138428667,2024-11-04 08:10:34,40-49,600-1000,0,-3.0321361155199966,-1.5759242136046128
TX000672,AC00372,2.3612341774878605,2023-03-31 16:52:35,0,15,D000093,145.76.10.8,M039,2,1.3112870641052805,0,0.10517091945547634,-0.2067936485059295,2.5043721560879906,2024-11-04 08:09:09,60-69,600-1000,0,-6.033455332173377,-2.9513318433467504
TX000673,AC00497,-0.9908720185454238,2023-01-12 16:21:27,1,7,D000425,143.212.47.226,M011,0,1.0302090621398854,2,0.21953860329623667,-0.2067936485059295,-1.0276390817506855,2024-11-04 08:11:23,60-69,0-100,2,-14.036208209197106,0.48650172468573816
TX000674,AC00130,-0.34295255103202,2023-07-03 16:36:45,0,14,D000649,167.67.137.223,M007,2,0.4680530582090954,2,-1.2815372471137427,-0.2067936485059295,-0.02794059711386336,2024-11-04 08:06:40,50-59,100-300,0,-7.031668778685505,0.1534236205761912
TX000675,AC00034,1.1661187637432768,2023-10-23 17:17:18,1,27,D000646,104.165.213.58,M066,1,0.7491310601744904,2,-0.42377961830804023,-0.2067936485059295,0.7268221566314433,2024-11-04 08:07:56,50-59,600-1000,0,5.966426914307725,-0.3430000866825472
TX000676,AC00286,-0.9732282724704766,2023-05-15 16:51:28,1,39,D000584,167.67.137.223,M001,0,-1.0497681524040379,3,-0.7811786303104162,-0.2067936485059295,-1.24469907578478,2024-11-04 08:06:30,18-29,0-100,1,17.96974854506907,2.150534377828758
TX000677,AC00232,0.4608142968598988,2023-03-20 16:28:17,1,37,D000264,182.84.41.229,M048,0,0.2431906566367793,1,1.7206144537062162,-0.2067936485059295,-0.7691987973245825,2024-11-04 08:10:16,40-49,300-600,1,15.965298762746176,-0.004221334075179328
TX000678,AC00182,0.26577381840421943,2023-06-08 17:20:53,1,13,D000226,112.196.12.19,M053,0,0.35562185742293734,1,-0.7668826698303213,1.4528410002061958,0.09768739026684396,2024-11-04 08:11:26,50-59,300-600,2,-8.033571146003105,-0.5763301971872186
TX000679,AC00136,1.182255082969102,2023-02-17 16:57:11,1,14,D000269,56.116.189.0,M034,1,0.2994062570298583,0,-0.36659577638766006,-0.2067936485059295,0.8582088733151092,2024-11-04 08:08:38,50-59,600-1000,0,-7.031321180055155,-1.6174799820100718
TX000680,AC00101,-0.7508142928227917,2023-11-21 17:25:30,0,38,D000476,35.246.53.10,M033,2,0.41183745781601633,2,2.4640043986711584,-0.2067936485059295,0.45037494616140494,2024-11-04 08:10:39,50-59,0-100,1,16.96250193768442,-0.13530763231477683
TX000681,AC00328,-0.5408708443814771,2023-01-16 17:53:00,1,22,D000516,219.98.242.240,M033,1,0.2431906566367793,1,1.1630719949825095,-0.2067936485059295,-0.014223232122398906,2024-11-04 08:08:24,40-49,100-300,0,0.9649659549568383,-0.46607581404483345
TX000682,AC00356,0.6934034077391552,2023-08-02 16:01:17,1,38,D000100,9.230.41.239,M046,1,-0.7686901504386429,1,2.5211882405915387,-0.2067936485059295,0.9668042521652935,2024-11-04 08:09:05,30-39,300-600,1,16.96610823567467,-0.573105498962662
TX000683,AC00312,-0.9850478693556355,2023-01-17 16:47:41,1,0,D000494,23.92.205.75,M029,2,-1.162199353190196,3,-1.009913997991937,-0.2067936485059295,-1.1752045971439107,2024-11-04 08:08:57,18-29,0-100,2,-21.029172743749942,2.1927953306023173
TX000684,AC00242,-0.606306873513806,2023-02-27 16:37:11,1,33,D000024,134.222.122.238,M087,0,-1.218414953583275,3,-0.4952594207085154,-0.2067936485059295,1.0936014205620959,2024-11-04 08:06:39,18-29,100-300,1,11.968827461683578,0.8951634940390005
TX000685,AC00123,0.9623420615029147,2023-10-16 17:46:51,1,26,D000463,194.88.79.54,M032,1,0.8053466605675694,2,0.8628568249005136,-0.2067936485059295,0.3489151611002386,2024-11-04 08:06:50,50-59,300-600,0,4.964533729800561,-0.15471432174311184
TX000686,AC00071,-0.610829154061171,2023-08-28 16:08:54,1,23,D000597,90.111.245.138,M058,1,-0.6000433492594058,1,-1.395904930954503,6.431744946342571,-1.2295022865690026,2024-11-04 08:08:55,30-39,100-300,0,1.965228005191939,0.422132877917474
TX000687,AC00370,-0.057123864617874026,2024-01-01 18:21:50,1,31,D000320,120.170.93.69,M048,2,-0.20653414650785276,0,0.6913052991393731,-0.2067936485059295,0.047317738816877807,2024-11-04 08:06:41,40-49,100-300,1,9.967858648037197,-1.005590551271666
TX000688,AC00330,-0.8742177362440733,2023-06-01 17:19:57,1,34,D000068,61.95.76.233,M042,2,-1.330846154369433,3,-0.2522280925468997,-0.2067936485059295,-1.185522106812257,2024-11-04 08:09:11,18-29,0-100,1,12.970117863488358,2.240288611000876
TX000689,AC00218,-0.7556449106802043,2023-06-19 16:57:53,1,14,D000681,121.67.144.20,M030,0,1.2550714637122016,0,1.992237702828022,-0.2067936485059295,1.5886418931531254,2024-11-04 08:08:06,60-69,0-100,0,-7.0393321131545274,-2.5115687399734523
TX000690,AC00437,-0.9421547235578996,2023-03-27 16:12:36,1,39,D000048,113.115.81.178,M060,0,0.9739934617468065,2,-1.0670978399123172,-0.2067936485059295,-0.28859104389933876,2024-11-04 08:08:22,60-69,0-100,1,17.96516697212127,0.052824423060244596
TX000691,AC00287,0.9290073723166551,2023-10-09 16:48:50,1,3,D000221,63.191.171.41,M097,0,0.35562185742293734,2,0.5054578128981375,-0.2067936485059295,0.6076708167214724,2024-11-04 08:12:09,50-59,300-600,2,-18.034051068166498,-0.09228649215236251
TX000692,AC00418,-0.9306777236839047,2023-10-16 18:53:31,0,38,D000232,42.219.228.159,M003,2,0.7491310601744904,2,1.30603159978346,6.431744946342571,-0.07671288064052452,2024-11-04 08:06:38,50-59,0-100,1,16.957384454774772,-0.13988277038397723
TX000693,AC00465,-0.6566001147526848,2023-08-07 16:02:55,1,28,D000532,160.212.125.105,M074,1,0.35562185742293734,1,1.2488477578630797,-0.2067936485059295,0.21763100415482664,2024-11-04 08:09:59,50-59,100-300,1,6.964295421188943,-0.6572704361892807
TX000694,AC00011,1.492682234784825,2023-03-15 18:42:16,1,41,D000618,16.51.235.240,M032,0,0.41183745781601633,0,-0.36659577638766006,6.431744946342571,1.3621720431342317,2024-11-04 08:07:12,50-59,600-1000,1,19.962081736229454,-2.126665985980982
TX000695,AC00432,0.18005604621098026,2023-11-27 16:18:25,0,14,D000234,11.167.243.171,M052,0,-1.330846154369433,3,1.0772962321019393,-0.2067936485059295,-1.2352892197999812,2024-11-04 08:08:37,18-29,300-600,0,-7.0301866617447715,2.3290902417353747
TX000696,AC00240,2.9243608847381686,2023-08-25 17:26:27,1,18,D000208,72.192.101.196,M055,0,1.1426402629260435,0,-0.20934021110661458,-0.2067936485059295,-1.0292492696412725,2024-11-04 08:07:02,60-69,1000-2000,0,-3.0311640797693222,-0.8162663854183594
TX000697,AC00497,-0.3902994579748883,2023-06-26 16:11:29,1,36,D000187,77.7.223.184,M085,2,-1.443277355155591,3,1.692022532746026,-0.2067936485059295,-1.077913865442767,2024-11-04 08:11:05,18-29,100-300,1,14.968076909400953,2.2445108437243455
TX000698,AC00026,-0.0662026854137208,2023-04-10 16:47:55,1,40,D000141,87.234.36.48,M027,1,-0.8811213512248008,0,0.04798707753509617,-0.2067936485059295,0.4025564682005055,2024-11-04 08:09:58,18-29,100-300,1,18.97002325719752,-0.9360904014870712
TX000699,AC00277,0.5916863551245563,2023-09-12 18:46:45,1,2,D000695,41.110.46.150,M091,0,-0.2627497469009318,0,-0.4523715392682303,-0.2067936485059295,0.8742671643322201,2024-11-04 08:08:00,40-49,300-600,2,-19.03043763120899,-1.401149649972536
TX000700,AC00116,-0.12300526986471606,2023-11-27 17:29:25,1,30,D000117,197.52.3.107,M042,0,0.4680530582090954,2,-0.5095553811886104,-0.2067936485059295,0.0031657714985565185,2024-11-04 08:09:09,50-59,100-300,1,8.966298546457551,0.13882585327853358
TX000701,AC00367,0.2310687411733037,2023-03-06 16:29:57,1,41,D000232,86.220.59.252,M003,1,-1.274630553976354,3,-0.36659577638766006,-0.2067936485059295,-1.0872391096435063,2024-11-04 08:12:08,18-29,300-600,1,19.97090041035464,2.1986300993202317
TX000702,AC00030,-0.29632509781259625,2023-09-14 16:58:48,1,24,D000653,19.228.76.177,M070,1,0.6929154597814113,2,0.23383456377633172,-0.2067936485059295,0.4988164745321972,2024-11-04 08:07:01,50-59,100-300,0,2.964456986934213,-0.2426547576258442
TX000703,AC00111,-0.9459232906807038,2023-05-04 16:51:17,1,10,D000108,60.43.160.195,M050,0,0.7491310601744904,0,1.7206144537062162,-0.2067936485059295,1.7632421555500888,2024-11-04 08:08:08,50-59,0-100,2,-11.037940517996816,-2.404080872843532
TX000704,AC00220,-0.8017242086817657,2023-09-11 17:43:14,1,8,D000081,163.129.70.210,M093,0,-1.49949295554867,3,1.1344800740223193,-0.2067936485059295,0.7619514309768741,2024-11-04 08:11:56,18-29,0-100,2,-13.032582491912862,1.2228685010634066
TX000705,AC00295,0.08313535175267775,2023-07-24 16:25:51,1,35,D000554,141.241.241.128,M005,0,1.0302090621398854,0,0.677009338659278,-0.2067936485059295,1.9261198398646269,2024-11-04 08:06:35,60-69,300-600,1,13.963518099541037,-2.60083297239881
TX000706,AC00137,-0.9780588903278893,2023-12-12 16:17:27,1,17,D000577,57.141.198.111,M038,1,1.7047962668568335,2,0.10517091945547634,-0.2067936485059295,-0.8676612740352776,2024-11-04 08:07:10,70-80,0-100,0,-4.037714695669695,0.10052006807298253
TX000707,AC00004,1.1817754471534725,2023-05-10 18:49:20,1,25,D000663,166.79.195.157,M025,1,-0.03788734532861574,1,-1.3101291680739329,-0.2067936485059295,-0.5053972025812549,2024-11-04 08:10:37,40-49,600-1000,0,3.9709411658912934,-0.00231845075922843
TX000708,AC00442,-0.29855197838516245,2023-12-11 16:47:05,1,19,D000547,144.91.150.133,M011,0,-0.9935525520109589,3,0.37679416857728215,-0.2067936485059295,-0.9927303108425009,2024-11-04 08:06:24,18-29,100-300,0,-2.0314083205330498,2.02994728630307
